STRD_YYMM,STRD_DATE,WK_CD,TIMC_CD,MER_SIDO_CD,MER_CCG_CD,MER_ADNG_CD,BUZ_LCLS_NM,BUZ_MCLS_NM,BUZ_SCLS_NM,CST_SIDO_CD,CST_CCG_CD,CST_ADNG_CD,SEX_CD,AGE_CD,HOSH_TYP_CD,INCM_NR_CD,AMT,CNT
202304,20230430,2,4,48,16,04265800,서비스업,기타,기타,28,13,12981053,1,20,1,4,221400,4
202304,20230430,2,2,46,02,29958839,소매업,기타,기타,46,20,80801587,1,50,2,4,83600,2
202312,20231206,1,2,28,14,32868829,의료업,기타,기타,50,11,11668733,2,30,1,3,236400,4
202305,20230506,2,1,31,16,11668733,소매업,기타,기타,47,07,93702684,1,50,1,2,97000,4
202307,20230713,1,3,42,02,03999316,교육업,기타,기타,47,23,37338125,1,40,1,5,302200,2
202305,20230514,2,2,29,25,56306998,의료업,기타,기타,11,24,56722345,1,40,5,5,382200,4
202311,20231124,1,2,43,09,85822413,요식업,양식,기타,36,06,56306998,1,30,1,3,23800,2
202307,20230715,2,1,29,09,03356887,요식업,카페,기타,43,10,32868829,2,40,5,3,57200,2
202308,20230814,1,3,11,23,96102526,소매업,기타,기타,36,19,37338125,1,40,2,3,124400,2
202307,20230701,2,2,26,16,45176956,교육업,기타,기타,31,23,36913811,2,60,4,1,434200,2
202303,20230316,1,1,48,24,45667652,요식업,한식,고기집,41,02,67827639,1,30,2,1,45600,2
202311,20231114,1,4,29,04,96102526,요식업,일식,기타,29,10,36913811,2,50,3,3,73200,2
202305,20230518,1,3,28,08,46164956,요식업,일식,기타,29,10,00872249,2,20,2,9,42200,2
202309,20230924,2,3,50,22,29587040,의료업,기타,기타,36,07,94130245,2,20,1,2,298200,2
202304,20230424,1,1,48,17,50992980,서비스업,기타,기타,27,08,67827639,1,30,1,3,239000,4
202310,20231006,1,3,45,11,28898924,서비스업,기타,기타,46,02,93702684,2,30,9,2,227600,2
202301,20230116,1,3,43,21,99529224,교육업,기타,기타,48,07,98847494,1,20,3,3,332400,2
202312,20231218,1,2,31,11,67827639,요식업,한식,고기집,43,23,48181397,2,20,4,4,83800,6
202311,20231114,1,2,45,03,29345093,소매업,기타,기타,27,23,13718432,1,50,2,3,103400,4
202305,20230528,2,2,43,04,37295261,요식업,카페,기타,45,04,94130245,1,30,4,2,74800,2
202308,20230822,1,3,30,03,50992980,요식업,양식,기타,36,03,90825068,2,20,1,2,90400,2
202309,20230922,1,3,31,05,11668733,요식업,양식,기타,41,13,56722345,2,30,1,4,82200,4
202312,20231227,1,4,46,21,13756670,서비스업,기타,기타,41,09,67827639,2,40,2,4,267200,2
202309,20230918,1,3,43,07,12448137,소매업,기타,기타,31,03,14942604,1,50,5,3,107600,2
202306,20230624,2,2,47,18,56722345,서비스업,기타,기타,48,19,12448137,1,60,2,4,247600,6
202310,20231019,1,2,44,16,94130245,의료업,기타,기타,46,17,32868829,1,40,4,2,317000,2
202304,20230417,1,2,46,09,73197858,서비스업,기타,기타,36,10,26687538,2,60,1,3,127400,2
202312,20231203,2,1,30,19,12448137,요식업,양식,기타,29,05,73197858,1,20,4,2,66000,2
202302,20230227,1,1,30,11,45667652,교육업,기타,기타,47,02,32868829,2,20,3,4,425600,2
202304,20230416,2,3,50,13,90825068,의료업,기타,기타,29,16,73140808,1,40,3,4,346600,4
202302,20230221,1,3,36,05,48181397,교육업,기타,기타,44,20,56306998,2,30,2,4,387200,2
202309,20230920,1,2,28,09,56722345,서비스업,기타,기타,47,09,29958839,2,50,2,2,154200,2
202312,20231229,1,3,50,21,29587040,의료업,기타,기타,30,10,98847494,1,50,9,4,352400,2
202304,20230415,2,2,28,22,31227217,서비스업,기타,기타,47,20,85822413,1,20,5,3,121200,4
202302,20230208,1,1,36,14,96102526,요식업,한식,해장국,29,05,12448137,1,40,3,2,89000,2
202308,20230818,1,3,36,25,98847494,소매업,기타,기타,28,09,20868106,1,40,3,2,90600,4
202311,20231124,1,3,42,05,36913811,서비스업,기타,기타,44,10,12981053,2,30,3,2,214600,2
202308,20230827,2,2,36,11,29345093,교육업,기타,기타,48,10,29958839,2,40,2,1,455800,2
202308,20230831,1,2,43,16,12575563,요식업,한식,해장국,31,23,99529224,1,30,4,5,71800,2
202307,20230722,2,2,36,23,85822413,교육업,기타,기타,45,12,48181397,2,20,2,3,259000,2
202310,20231012,1,3,36,12,12575563,소매업,기타,기타,30,24,14942604,2,50,2,1,132800,2
202306,20230616,1,3,29,19,56629389,교육업,기타,기타,27,21,21429111,1,20,9,2,430200,4
202301,20230128,2,2,27,02,48181397,서비스업,기타,기타,48,14,87226013,2,30,1,3,161800,2
202301,20230131,1,2,50,25,73140808,의료업,기타,기타,31,21,75329038,2,60,1,5,240000,2
202311,20231128,1,3,26,07,28898924,서비스업,기타,기타,48,13,93702684,1,50,9,2,179800,2
202312,20231212,1,2,27,04,67827639,교육업,기타,기타,45,07,94130245,2,20,5,9,270000,4
202301,20230108,2,1,44,16,45667652,소매업,기타,기타,31,09,45667652,2,30,9,5,168800,4
202306,20230619,1,2,41,16,98847494,요식업,중식,기타,28,16,79254564,1,60,1,3,89600,4
202302,20230214,1,3,41,07,93702684,요식업,일식,기타,44,02,99529224,1,30,3,9,69000,2
202310,20231022,2,1,28,22,67827639,교육업,기타,기타,41,13,46164956,2,60,4,4,377600,2
202307,20230707,1,2,47,05,50992980,서비스업,기타,기타,43,17,37338125,2,60,1,5,188000,2
202303,20230319,2,3,30,19,87226013,소매업,기타,기타,45,14,00872249,1,40,3,3,130200,2
202302,20230201,1,4,28,07,94130245,교육업,기타,기타,43,20,99410742,1,50,4,3,575600,2
202305,20230506,2,1,31,09,21429111,의료업,기타,기타,50,23,75329038,1,40,1,1,254200,2
202304,20230418,1,2,28,15,99410742,요식업,양식,기타,44,03,29958839,1,20,1,3,37600,4
202303,20230313,1,1,42,03,29345093,서비스업,기타,기타,31,05,73197858,1,40,1,1,292800,4
202305,20230513,2,4,48,03,87226013,의료업,기타,기타,46,15,75329038,2,40,1,2,157000,2
202307,20230717,1,2,26,13,29587040,요식업,카페,기타,36,15,04265800,2,40,3,4,39800,2
202309,20230928,1,2,29,15,03999316,교육업,기타,기타,27,02,45176956,2,20,5,2,375200,2
202302,20230222,1,2,30,23,36913811,요식업,일식,기타,45,03,12575563,2,40,2,4,28600,6
202304,20230412,1,1,36,22,96102526,의료업,기타,기타,27,24,37295261,2,20,1,4,388800,2
202306,20230602,1,1,45,21,67827639,서비스업,기타,기타,11,07,36913811,1,40,3,5,251400,2
202312,20231201,1,3,42,06,00872249,의료업,기타,기타,41,25,12448137,1,30,1,3,254000,2
202305,20230505,1,2,27,12,12575563,소매업,기타,기타,50,23,45176956,1,40,1,4,151000,4
202311,20231123,1,1,36,08,14942604,소매업,기타,기타,28,15,29345093,2,20,1,4,157800,2
202311,20231111,2,1,50,10,13756670,소매업,기타,기타,27,03,04265800,1,20,1,4,95400,6
202302,20230228,1,4,26,10,56722345,서비스업,기타,기타,41,22,12575563,1,20,5,3,172800,2
202304,20230414,1,2,11,10,45176956,요식업,일식,기타,43,20,13756670,2,40,3,2,105000,2
202311,20231118,2,3,26,13,99529224,서비스업,기타,기타,31,12,79254564,1,50,1,3,243200,2
202305,20230523,1,1,26,14,75329038,의료업,기타,기타,44,01,14942604,2,30,4,3,320400,2
202312,20231229,1,4,41,25,90825068,요식업,한식,고기집,41,25,32868829,1,30,5,5,87200,2
202304,20230429,2,1,31,02,00872249,서비스업,기타,기타,46,12,96102526,2,40,9,1,218000,2
202304,20230423,2,2,47,18,29958839,교육업,기타,기타,27,06,32868829,2,40,3,5,349400,4
202305,20230520,2,2,46,08,56722345,요식업,일식,기타,36,19,60291818,2,40,3,4,61600,2
202307,20230727,1,1,50,15,73197858,교육업,기타,기타,45,04,87226013,2,60,2,9,503800,2
202309,20230929,1,3,26,14,21429111,소매업,기타,기타,26,18,03561598,2,40,2,4,20200,2
202311,20231112,2,2,42,20,21429111,요식업,중식,기타,50,12,04265800,2,20,2,1,54200,2
202311,20231116,1,1,30,20,87226013,소매업,기타,기타,46,19,03561598,1,20,5,5,155200,4
202308,20230825,1,2,29,11,12575563,의료업,기타,기타,29,13,36913811,1,40,2,1,259000,2
202304,20230409,2,3,43,12,60291818,교육업,기타,기타,26,15,48181397,2,50,3,2,554600,2
202302,20230222,1,4,42,02,12575563,의료업,기타,기타,11,16,50992980,1,40,5,4,413000,6
202308,20230826,2,3,44,13,50992980,소매업,기타,기타,36,24,03356887,2,30,3,3,97200,4
202301,20230108,2,4,46,01,75329038,서비스업,기타,기타,26,01,56722345,1,40,5,3,165800,2
202312,20231226,1,3,48,21,79254564,서비스업,기타,기타,48,12,56629389,2,30,5,9,182600,6
202304,20230413,1,3,31,24,26687538,소매업,기타,기타,48,03,20868106,1,30,4,3,206400,6
202311,20231104,2,4,26,24,56722345,요식업,양식,기타,46,11,13718432,2,60,3,2,97400,2
202305,20230505,1,3,43,04,20868106,소매업,기타,기타,44,24,21429111,2,30,9,3,105000,2
202308,20230803,1,1,47,10,96102526,서비스업,기타,기타,28,16,13718432,2,40,5,3,163400,2
202312,20231223,2,3,42,23,45667652,요식업,카페,기타,50,17,26687538,2,40,3,4,62200,2
202303,20230331,1,3,27,04,45176956,서비스업,기타,기타,41,13,99410742,1,20,3,2,214600,2
202308,20230824,1,3,46,18,00872249,의료업,기타,기타,30,03,12575563,1,30,2,2,200400,4
202311,20231113,1,2,26,17,03356887,교육업,기타,기타,26,09,37295261,1,30,5,2,408000,4
202308,20230817,1,4,11,04,56306998,의료업,기타,기타,30,03,18728464,2,40,1,3,405600,2
202308,20230815,1,3,27,10,45176956,요식업,카페,기타,31,08,18728464,2,50,2,4,24000,2
202308,20230819,2,1,46,22,80801587,서비스업,기타,기타,47,22,79254564,2,30,3,3,249400,2
202308,20230824,1,1,26,07,13756670,소매업,기타,기타,36,05,29587040,2,40,3,4,154800,2
202302,20230208,1,2,28,13,56306998,의료업,기타,기타,50,04,03561598,2,50,1,3,255000,2
202305,20230511,1,1,43,21,85822413,서비스업,기타,기타,45,22,18728464,2,50,2,4,301600,2
202310,20231004,1,1,45,03,60291818,서비스업,기타,기타,41,03,18728464,2,60,3,4,158400,2
202309,20230923,2,2,46,07,45176956,교육업,기타,기타,31,03,80801587,1,30,1,5,444000,4
202311,20231108,1,3,44,17,73197858,요식업,한식,분식,26,21,12981053,1,40,1,3,53800,4
202308,20230818,1,3,45,02,36913811,서비스업,기타,기타,30,18,03999316,1,50,2,5,181400,2
202304,20230408,2,1,36,22,45667652,의료업,기타,기타,36,10,98847494,1,20,1,4,250600,2
202301,20230123,1,2,47,14,60291818,교육업,기타,기타,36,08,85822413,2,50,1,2,469800,2
202301,20230105,1,2,46,19,20868106,요식업,양식,기타,46,03,31227217,1,30,4,3,76800,6
202301,20230124,1,3,36,24,28898924,서비스업,기타,기타,41,02,13718432,2,30,4,3,196000,2
202309,20230924,2,2,46,24,28898924,교육업,기타,기타,42,09,12981053,2,20,4,9,264000,2
202312,20231218,1,1,11,23,85822413,소매업,기타,기타,31,21,45176956,2,50,3,5,116000,2
202302,20230204,2,2,26,02,56722345,교육업,기타,기타,42,24,79089902,1,50,5,1,442200,2
202303,20230327,1,4,31,24,60291818,소매업,기타,기타,43,09,37338125,2,60,4,4,91200,4
202301,20230117,1,1,26,03,11668733,소매업,기타,기타,44,15,73140808,2,40,3,4,174600,6
202310,20231004,1,2,26,07,14942604,의료업,기타,기타,46,24,14942604,2,20,2,4,174800,2
202306,20230610,2,2,45,06,60291818,서비스업,기타,기타,30,09,93702684,1,20,9,3,66800,4
202306,20230609,1,1,50,02,99529224,소매업,기타,기타,46,19,11668733,2,30,1,3,70600,2
202302,20230205,2,4,46,17,45176956,교육업,기타,기타,44,03,03561598,2,20,1,4,471000,2
202312,20231224,2,1,31,23,46164956,의료업,기타,기타,11,05,29345093,1,50,9,3,215400,2
202310,20231020,1,2,29,05,28898924,교육업,기타,기타,27,25,45176956,2,40,2,3,301800,2
202308,20230828,1,3,26,18,12981053,소매업,기타,기타,11,13,12448137,2,20,4,3,138000,2
202307,20230712,1,3,26,21,31227217,교육업,기타,기타,29,17,12575563,1,40,3,3,446200,6
202306,20230606,1,3,36,12,79089902,서비스업,기타,기타,45,24,45667652,1,40,3,4,222600,2
202308,20230820,2,1,28,22,04265800,소매업,기타,기타,31,04,98847494,2,40,2,1,131200,2
202302,20230221,1,2,11,19,37338125,서비스업,기타,기타,28,01,56629389,1,40,3,2,174400,6
202301,20230101,2,3,50,22,50992980,서비스업,기타,기타,44,14,03561598,1,30,5,4,177200,2
202307,20230714,1,1,28,12,87226013,요식업,카페,기타,11,09,00872249,1,20,2,2,76000,4
202311,20231128,1,3,30,06,98847494,요식업,카페,기타,36,18,04265800,2,30,4,3,33000,2
202307,20230709,2,3,28,15,93702684,서비스업,기타,기타,27,14,56629389,1,20,1,5,71400,2
202308,20230821,1,2,28,11,87226013,의료업,기타,기타,26,13,45176956,1,20,3,4,265200,2
202303,20230325,2,4,26,21,12575563,요식업,중식,기타,41,12,87226013,2,60,4,3,78600,2
202302,20230205,2,2,27,02,11668733,교육업,기타,기타,43,07,94130245,1,50,3,2,425400,2
202308,20230814,1,2,43,21,93702684,의료업,기타,기타,42,15,75329038,2,30,2,2,368400,4
202307,20230721,1,4,44,14,94130245,소매업,기타,기타,43,06,36913811,2,50,5,3,19200,2
202308,20230806,2,1,45,25,79089902,소매업,기타,기타,30,07,45667652,2,50,1,5,112600,6
202307,20230707,1,2,43,07,12575563,소매업,기타,기타,29,25,60291818,1,40,3,3,126000,4
202311,20231128,1,1,44,14,03561598,소매업,기타,기타,44,24,13718432,2,50,1,2,45800,2
202311,20231128,1,4,48,06,31227217,서비스업,기타,기타,30,17,03561598,1,20,5,2,251600,2
202312,20231227,1,3,31,19,87226013,의료업,기타,기타,26,05,29345093,1,40,2,4,291000,4
202305,20230513,2,2,29,18,90825068,교육업,기타,기타,43,22,93702684,2,50,2,3,707000,2
202309,20230916,2,2,48,08,03999316,의료업,기타,기타,11,06,56629389,2,30,5,2,125800,6
202303,20230330,1,1,45,09,56306998,소매업,기타,기타,27,25,03999316,1,40,1,4,154600,2
202312,20231210,2,3,50,05,98847494,서비스업,기타,기타,43,17,00872249,2,30,4,1,176200,2
202309,20230924,2,1,47,21,31227217,의료업,기타,기타,43,04,90825068,1,30,3,2,170600,2
202307,20230713,1,1,28,21,45176956,서비스업,기타,기타,30,07,73197858,2,20,3,3,168200,4
202309,20230906,1,1,45,03,99410742,교육업,기타,기타,48,07,11668733,2,40,3,9,427600,2
202306,20230630,1,3,44,10,73197858,요식업,일식,기타,41,04,28898924,1,30,1,3,80600,2
202303,20230309,1,3,31,12,45176956,의료업,기타,기타,31,01,12981053,1,30,2,1,437600,6
202311,20231113,1,3,11,02,67827639,의료업,기타,기타,27,19,29587040,2,60,1,9,413600,2
202310,20231030,1,2,45,19,12575563,교육업,기타,기타,36,17,67827639,2,30,3,5,303400,2
202306,20230610,2,3,42,20,18728464,요식업,카페,기타,46,04,85822413,2,30,3,1,82600,4
202311,20231124,1,4,48,07,90825068,서비스업,기타,기타,36,02,79089902,1,40,9,9,223400,2
202301,20230128,2,1,26,18,56306998,소매업,기타,기타,47,15,31227217,1,40,3,3,73800,2
202310,20231020,1,4,42,17,03356887,소매업,기타,기타,47,24,73140808,2,60,3,2,91400,6
202304,20230423,2,2,27,15,12448137,서비스업,기타,기타,45,07,13718432,2,40,1,4,157400,2
202308,20230801,1,3,45,05,99410742,의료업,기타,기타,42,25,13718432,1,40,1,9,302800,2
202302,20230203,1,1,30,08,79254564,소매업,기타,기타,43,21,12448137,1,60,3,4,70800,2
202303,20230308,1,1,42,04,37295261,교육업,기타,기타,42,25,32868829,1,30,1,3,297200,6
202308,20230830,1,2,29,08,99529224,요식업,카페,기타,28,12,87226013,1,30,3,3,69400,2
202308,20230818,1,2,29,05,11668733,의료업,기타,기타,27,07,80801587,2,60,1,2,350200,4
202302,20230202,1,3,27,02,73197858,의료업,기타,기타,30,12,85822413,1,50,4,9,284800,2
202308,20230803,1,4,11,18,96102526,서비스업,기타,기타,36,03,45176956,2,50,2,3,282000,2
202311,20231130,1,3,26,11,03356887,서비스업,기타,기타,41,07,80801587,1,40,1,1,184200,6
202303,20230307,1,3,42,19,46164956,요식업,양식,기타,46,03,03999316,2,40,4,3,53800,2
202308,20230831,1,3,44,11,11668733,교육업,기타,기타,11,03,67827639,1,60,4,2,466000,2
202307,20230703,1,3,48,06,48181397,의료업,기타,기타,46,04,45667652,2,40,4,3,289400,2
202309,20230904,1,4,48,10,45176956,요식업,양식,기타,41,02,79089902,2,20,5,4,61600,4
202305,20230512,1,2,11,19,90825068,의료업,기타,기타,42,11,03999316,1,20,3,4,98200,6
202308,20230829,1,1,50,23,21429111,소매업,기타,기타,41,21,26687538,1,50,5,4,100600,2
202302,20230209,1,3,11,17,80801587,서비스업,기타,기타,11,23,20868106,1,30,5,3,90200,2
202303,20230305,2,1,26,25,87226013,의료업,기타,기타,41,11,12981053,1,30,1,3,202200,2
202301,20230129,2,2,41,04,29345093,교육업,기타,기타,42,20,46164956,2,20,3,4,266400,2
202309,20230908,1,3,45,02,93702684,서비스업,기타,기타,36,15,13756670,1,30,1,1,137400,2
202305,20230503,1,1,28,19,26687538,요식업,중식,기타,46,10,04265800,1,50,3,1,49000,4
202306,20230621,1,2,26,15,98847494,서비스업,기타,기타,42,18,85822413,2,40,2,5,170800,2
202309,20230911,1,4,27,17,75329038,교육업,기타,기타,11,20,28898924,2,30,9,1,466400,4
202307,20230719,1,1,43,12,73140808,의료업,기타,기타,42,02,11668733,2,30,3,2,317600,2
202304,20230401,2,3,36,05,99410742,서비스업,기타,기타,48,02,90825068,1,20,2,1,85800,2
202303,20230331,1,2,36,17,12981053,서비스업,기타,기타,31,17,12981053,1,20,1,4,204800,2
202302,20230209,1,1,47,07,29958839,서비스업,기타,기타,36,07,90825068,2,60,4,2,219000,2
202302,20230209,1,2,47,17,12448137,의료업,기타,기타,44,09,28898924,1,40,5,9,273600,6
202303,20230305,2,3,47,14,29587040,의료업,기타,기타,31,22,56722345,1,20,4,4,295000,2
202310,20231029,2,2,26,02,31227217,서비스업,기타,기타,50,16,13718432,1,40,1,4,211400,6
202309,20230906,1,2,41,08,32868829,의료업,기타,기타,41,03,99410742,2,30,2,5,361000,2
202303,20230325,2,4,41,11,60291818,소매업,기타,기타,44,14,37295261,2,40,4,9,37000,4
202310,20231031,1,3,30,16,37338125,요식업,한식,국밥,29,24,99529224,2,30,2,3,55000,2
202301,20230128,2,2,27,03,03999316,요식업,중식,기타,43,14,99410742,2,50,3,3,90000,6
202307,20230715,2,4,42,24,28898924,서비스업,기타,기타,44,17,73140808,2,30,5,5,284800,2
202310,20231001,2,1,48,14,21429111,교육업,기타,기타,31,04,45176956,1,30,5,1,485000,4
202308,20230820,2,3,30,03,46164956,서비스업,기타,기타,48,17,03356887,2,30,3,4,232200,2
202301,20230129,2,3,48,12,99410742,의료업,기타,기타,50,20,99529224,2,30,1,3,432200,2
202311,20231102,1,2,11,16,50992980,의료업,기타,기타,30,16,29958839,1,60,1,4,453400,6
202307,20230706,1,3,29,24,87226013,서비스업,기타,기타,47,06,75329038,1,30,4,4,192200,6
202310,20231025,1,3,26,15,21429111,소매업,기타,기타,48,14,14942604,1,40,3,2,61200,2
202303,20230317,1,3,29,03,79254564,요식업,카페,기타,46,13,75329038,1,50,5,1,54400,2
202309,20230928,1,2,26,22,46164956,서비스업,기타,기타,36,07,13718432,2,40,1,2,385800,2
202301,20230129,2,2,45,25,03356887,소매업,기타,기타,28,14,03999316,2,50,3,3,37200,2
202305,20230513,2,3,45,12,45667652,소매업,기타,기타,11,05,73197858,1,20,1,1,81000,4
202311,20231104,2,2,50,14,28898924,교육업,기타,기타,27,25,75329038,2,50,1,1,258600,2
202311,20231115,1,2,48,21,96102526,의료업,기타,기타,29,09,45176956,1,30,3,1,309800,2
202304,20230426,1,2,45,23,48181397,교육업,기타,기타,30,11,98847494,2,50,3,5,279600,2
202308,20230807,1,2,48,06,75329038,의료업,기타,기타,27,01,85822413,1,20,4,2,291200,2
202302,20230224,1,3,30,19,31227217,서비스업,기타,기타,29,11,20868106,2,50,9,5,82800,2
202303,20230324,1,1,11,23,26687538,요식업,양식,기타,26,15,37295261,2,40,3,5,72200,6
202307,20230723,2,3,41,23,98847494,요식업,한식,한정식,30,02,00872249,1,30,1,1,84400,2
202304,20230402,2,3,28,23,56306998,서비스업,기타,기타,43,19,75329038,1,50,1,9,176800,2
202312,20231218,1,2,48,09,00872249,교육업,기타,기타,26,03,60291818,1,20,1,1,386400,2
202310,20231027,1,2,11,22,79089902,의료업,기타,기타,41,20,29958839,1,50,9,4,286800,2
202308,20230819,2,2,50,18,29587040,교육업,기타,기타,45,25,67827639,1,50,9,5,418000,4
202306,20230606,1,4,29,22,73197858,교육업,기타,기타,36,04,12448137,1,30,3,9,396000,2
202303,20230302,1,3,36,03,31227217,서비스업,기타,기타,48,24,20868106,2,30,1,5,246000,2
202312,20231205,1,2,48,22,28898924,의료업,기타,기타,42,10,11668733,2,20,2,3,398600,2
202308,20230814,1,3,41,03,29587040,요식업,한식,한정식,44,02,12448137,1,20,4,3,43600,2
202304,20230427,1,2,50,05,31227217,서비스업,기타,기타,42,12,36913811,2,30,1,3,181400,6
202305,20230529,1,2,29,22,50992980,소매업,기타,기타,48,20,67827639,1,20,5,3,136000,4
